ID	POEM_NUMBER	POEM	STANZA	LINE_ORDER	LINE_IN_SOURCE	LINE	ALIGNMENT	RHYME	RHYME_WORD	RHYMEIDS
6312	259	崧高	259.8	7	其風肆好	其 + 風 + 肆 + 好	其 + 風 + 肆 + 好			0 0 0 0
6313	259	崧高	259.8	8	以贈申b[peak]伯。（铎部）	以 + 贈 + 申 + 伯	以 + 贈 + 申 + peak	b	伯	0 0 0 1569
6314	260	烝民	260.1	1	天生烝民	天 + 生 + 烝 + 民	天 + 生 + 烝 + 民			0 0 0 0
6315	260	烝民	260.1	2	有物有a[tzək]則。	有 + 物 + 有 + 則	有 + 物 + 有 + tzək	a	則	0 0 0 1570
6316	260	烝民	260.1	3	民之秉彝	民 + 之 + 秉 + 彝	民 + 之 + 秉 + 彝			0 0 0 0
6317	260	烝民	260.1	4	好是懿a[tək]德。（职部）	好 + 是 + 懿 + 德	好 + 是 + 懿 + tək	a	德	0 0 0 1570
6318	260	烝民	260.1	5	天監有周	天 + 監 + 有 + 周	天 + 監 + 有 + 周			0 0 0 0
6319	260	烝民	260.1	6	昭假于b[hea]下。	昭 + 假 + 于 + 下	昭 + 假 + 于 + hea	b	下	0 0 0 1571
6320	260	烝民	260.1	7	保茲天子	保 + 茲 + 天 + 子	保 + 茲 + 天 + 子			0 0 0 0
6321	260	烝民	260.1	8	生仲山b[piua]甫。（鱼部）	生 + 仲 + 山 + 甫	生 + 仲 + 山 + piua	b	甫	0 0 0 1571
6322	260	烝民	260.2	1	仲山甫之a[tək]德	仲 + 山 + 甫 + 之 + 德	仲 + 山 + 甫 + 之 + tək	a	德	0 0 0 0 1572
6323	260	烝民	260.2	2	柔嘉維a[tzək]則。	柔 + 嘉 + 維 + 則	柔 + 嘉 + 維 + tzək	a	則	0 0 0 1572
6324	260	烝民	260.2	3	令儀令a[shiək]色	令 + 儀 + 令 + 色	令 + 儀 + 令 + shiək	a	色	0 0 0 1572
6325	260	烝民	260.2	4	小心翼a[jiək]翼。	小 + 心 + 翼 + 翼	小 + 心 + 翼 + jiək	a	翼	0 0 0 1572
6326	260	烝民	260.2	5	古訓是a[sjiək]式	古 + 訓 + 是 + 式	古 + 訓 + 是 + sjiək	a	式	0 0 0 1572
6327	260	烝民	260.2	6	威儀是a[liək]力。（职部）	威 + 儀 + 是 + 力	威 + 儀 + 是 + liək	a	力	0 0 0 1572
6328	260	烝民	260.2	7	天子是b[njiak]若	天 + 子 + 是 + 若	天 + 子 + 是 + njiak	b	若	0 0 0 1573
6329	260	烝民	260.2	8	明命使b[piua]賦。（铎鱼通韵）	明 + 命 + 使 + 賦	明 + 命 + 使 + piua	b	賦	0 0 0 1573
6330	260	烝民	260.3	1	王命仲山甫	王 + 命 + 仲 + 山 + 甫	王 + 命 + 仲 + 山 + 甫			0 0 0 0 0
6331	260	烝民	260.3	2	式是百辟	式 + 是 + 百 + 辟	式 + 是 + 百 + 辟			0 0 0 0
6332	260	烝民	260.3	3	纘戎祖a[khu]考	纘 + 戎 + 祖 + 考	纘 + 戎 + 祖 + khu	a	考	0 0 0 1574
6333	260	烝民	260.3	4	王躬是a[pu]保。（幽部）	王 + 躬 + 是 + 保	王 + 躬 + 是 + pu	a	保	0 0 0 1574
6334	260	烝民	260.3	5	出納王命	出 + 納 + 王 + 命	出 + 納 + 王 + 命			0 0 0 0
6335	260	烝民	260.3	6	王之喉b[djiat]舌。	王 + 之 + 喉 + 舌	王 + 之 + 喉 + djiat	b	舌	0 0 0 1575
6336	260	烝民	260.3	7	賦政于b[nguat]外	賦 + 政 + 于 + 外	賦 + 政 + 于 + nguat	b	外	0 0 0 1575
6337	260	烝民	260.3	8	四方爰b[piuat]發。（月部）	四 + 方 + 爰 + 發	四 + 方 + 爰 + piuat	b	發	0 0 0 1575
6338	260	烝民	260.4	1	肅肅王命	肅 + 肅 + 王 + 命	肅 + 肅 + 王 + 命			0 0 0 0
6339	260	烝民	260.4	2	仲山甫a[tziang]將之。	仲 + 山 + 甫 + 將 + 之	仲 + 山 + 甫 + tziang + 之	a	將	0 0 0 1576 0
6340	260	烝民	260.4	3	邦國若否	邦 + 國 + 若 + 否	邦 + 國 + 若 + 否			0 0 0 0
6341	260	烝民	260.4	4	仲山甫a[myang]明之。（阳部）	仲 + 山 + 甫 + 明 + 之	仲 + 山 + 甫 + myang + 之	a	明	0 0 0 1576 0
6342	260	烝民	260.4	5	既明且哲	既 + 明 + 且 + 哲	既 + 明 + 且 + 哲			0 0 0 0
6343	260	烝民	260.4	6	以保其b[sjien]身。	以 + 保 + 其 + 身	以 + 保 + 其 + sjien	b	身	0 0 0 1577
6344	260	烝民	260.4	7	夙夜匪解	夙 + 夜 + 匪 + 解	夙 + 夜 + 匪 + 解			0 0 0 0
6345	260	烝民	260.4	8	以事一b[njien]人。（真部）	以 + 事 + 一 + 人	以 + 事 + 一 + njien	b	人	0 0 0 1577
6346	260	烝民	260.5	1	人亦有言	人 + 亦 + 有 + 言	人 + 亦 + 有 + 言			0 0 0 0
6347	260	烝民	260.5	2	柔則a[njia]茹之	柔 + 則 + 茹 + 之	柔 + 則 + njia + 之	a	茹	0 0 1578 0
6348	260	烝民	260.5	3	剛則a[tha]吐之。	剛 + 則 + 吐 + 之	剛 + 則 + tha + 之	a	吐	0 0 1578 0
6349	260	烝民	260.5	4	維仲山a[piua]甫	維 + 仲 + 山 + 甫	維 + 仲 + 山 + piua	a	甫	0 0 0 1578
6350	260	烝民	260.5	5	柔亦不a[njia]茹	柔 + 亦 + 不 + 茹	柔 + 亦 + 不 + njia	a	茹	0 0 0 1578
6351	260	烝民	260.5	6	剛亦不a[tha]吐	剛 + 亦 + 不 + 吐	剛 + 亦 + 不 + tha	a	吐	0 0 0 1578
6352	260	烝民	260.5	7	不侮矜a[koa]寡	不 + 侮 + 矜 + 寡	不 + 侮 + 矜 + koa	a	寡	0 0 0 1578
6353	260	烝民	260.5	8	不畏疆a[ngia]禦。（鱼部）	不 + 畏 + 疆 + 禦	不 + 畏 + 疆 + ngia	a	禦	0 0 0 1578
6354	260	烝民	260.6	1	人亦有言	人 + 亦 + 有 + 言	人 + 亦 + 有 + 言			0 0 0 0
6355	260	烝民	260.6	2	德輶如毛	德 + 輶 + 如 + 毛	德 + 輶 + 如 + 毛			0 0 0 0
6356	260	烝民	260.6	3	民鮮克a[kia]舉之。	民 + 鮮 + 克 + 舉 + 之	民 + 鮮 + 克 + kia + 之	a	舉	0 0 0 1579 0
6357	260	烝民	260.6	4	我儀a[da]圖之。	我 + 儀 + 圖 + 之	我 + 儀 + da + 之	a	圖	0 0 1579 0
6358	260	烝民	260.6	5	維仲山甫a[kia]舉之	維 + 仲 + 山 + 甫 + 舉 + 之	維 + 仲 + 山 + 甫 + kia + 之	a	舉	0 0 0 0 1579 0
6359	260	烝民	260.6	6	愛莫a[dzhia]助之。	愛 + 莫 + 助 + 之	愛 + 莫 + dzhia + 之	a	助	0 0 1579 0
6360	260	烝民	260.6	7	袞職有闕	袞 + 職 + 有 + 闕	袞 + 職 + 有 + 闕			0 0 0 0
6361	260	烝民	260.6	8	維仲山甫a[pua]補之。（鱼部）	維 + 仲 + 山 + 甫 + 補 + 之	維 + 仲 + 山 + 甫 + pua + 之	a	補	0 0 0 0 1579 0
6362	260	烝民	260.7	1	仲山甫出祖	仲 + 山 + 甫 + 出 + 祖	仲 + 山 + 甫 + 出 + 祖			0 0 0 0 0
6363	260	烝民	260.7	2	四牡業a[ngiap]業	四 + 牡 + 業 + 業	四 + 牡 + 業 + ngiap	a	業	0 0 0 1580
6364	260	烝民	260.7	3	征夫捷a[dziap]捷	征 + 夫 + 捷 + 捷	征 + 夫 + 捷 + dziap	a	捷	0 0 0 1580
6365	260	烝民	260.7	4	每懷靡a[giəp]及。（盍缉合韵）	每 + 懷 + 靡 + 及	每 + 懷 + 靡 + giəp	a	及	0 0 0 1580
6366	260	烝民	260.7	5	四牡彭b[beang]彭	四 + 牡 + 彭 + 彭	四 + 牡 + 彭 + beang	b	彭	0 0 0 1581
6367	260	烝民	260.7	6	八鸞鏘b[tsiang]鏘。	八 + 鸞 + 鏘 + 鏘	八 + 鸞 + 鏘 + tsiang	b	鏘	0 0 0 1581
6368	260	烝民	260.7	7	王命仲山甫	王 + 命 + 仲 + 山 + 甫	王 + 命 + 仲 + 山 + 甫			0 0 0 0 0
6369	260	烝民	260.7	8	城彼東b[piuang]方。（阳部）	城 + 彼 + 東 + 方	城 + 彼 + 東 + piuang	b	方	0 0 0 1581
6370	260	烝民	260.8	1	四牡騤a[giuei]騤	四 + 牡 + 騤 + 騤	四 + 牡 + 騤 + giuei	a	騤	0 0 0 1582
6371	260	烝民	260.8	2	八鸞喈a[kei]喈。	八 + 鸞 + 喈 + 喈	八 + 鸞 + 喈 + kei	a	喈	0 0 0 1582
6372	260	烝民	260.8	3	仲山甫徂a[dzyei]齊	仲 + 山 + 甫 + 徂 + 齊	仲 + 山 + 甫 + 徂 + dzyei	a	齊	0 0 0 0 1582
6373	260	烝民	260.8	4	式遄其a[kiuəi]歸。（脂微合韵）	式 + 遄 + 其 + 歸	式 + 遄 + 其 + kiuəi	a	歸	0 0 0 1582
6374	260	烝民	260.8	5	吉甫作誦	吉 + 甫 + 作 + 誦	吉 + 甫 + 作 + 誦			0 0 0 0
6375	260	烝民	260.8	6	穆如清b[piuəm]風。仲山甫永懷	穆 + 如 + 清 + 風 + 仲 + 山 + 甫 + 永 + 懷	穆 + 如 + 清 + piuəm + 仲 + 山 + 甫 + 永 + 懷	b	風	0 0 0 1583 0 0 0 0 0
6376	260	烝民	260.8	7	以慰其b[siəm]心。（侵部）	以 + 慰 + 其 + 心	以 + 慰 + 其 + siəm	b	心	0 0 0 1583
6377	261	韓奕	261.1	1	奕奕梁山	奕 + 奕 + 梁 + 山	奕 + 奕 + 梁 + 山			0 0 0 0
6378	261	韓奕	261.1	2	維禹a[dyen]甸之	維 + 禹 + 甸 + 之	維 + 禹 + dyen + 之	a	甸	0 0 1584 0
6379	261	韓奕	261.1	3	有倬其b[du]道。（a= 真部）	有 + 倬 + 其 + 道	有 + 倬 + 其 + du	b	道	0 0 0 1585
6380	261	韓奕	261.1	4	韓侯受a[myen]命	韓 + 侯 + 受 + 命	韓 + 侯 + 受 + myen	a	命	0 0 0 1584
6381	261	韓奕	261.1	5	王親a[myen]命之	王 + 親 + 命 + 之	王 + 親 + myen + 之	a	命	0 0 1584 0
6382	261	韓奕	261.1	6	纘戎祖b[khu]考。（b= 幽部）	纘 + 戎 + 祖 + 考	纘 + 戎 + 祖 + khu	b	考	0 0 0 1585
6383	261	韓奕	261.1	7	無廢朕a[myen]命	無 + 廢 + 朕 + 命	無 + 廢 + 朕 + myen	a	命	0 0 0 1584
6384	261	韓奕	261.1	8	夙夜匪c[ke]解	夙 + 夜 + 匪 + 解	夙 + 夜 + 匪 + ke	c	解	0 0 0 1586
6385	261	韓奕	261.1	9	虔共爾位	虔 + 共 + 爾 + 位	虔 + 共 + 爾 + 位			0 0 0 0
6386	261	韓奕	261.1	10	朕命不c[jiek]易。	朕 + 命 + 不 + 易	朕 + 命 + 不 + jiek	c	易	0 0 0 1586
6387	261	韓奕	261.1	11	榦不庭方	榦 + 不 + 庭 + 方	榦 + 不 + 庭 + 方			0 0 0 0
6388	261	韓奕	261.1	12	以佐戎c[piek]辟。（支锡通韵）	以 + 佐 + 戎 + 辟	以 + 佐 + 戎 + piek	c	辟	0 0 0 1586
6389	261	韓奕	261.2	1	四牡奕奕	四 + 牡 + 奕 + 奕	四 + 牡 + 奕 + 奕			0 0 0 0
6390	261	韓奕	261.2	2	孔脩且a[tiang]張。	孔 + 脩 + 且 + 張	孔 + 脩 + 且 + tiang	a	張	0 0 0 1587
6391	261	韓奕	261.2	3	韓侯入覲	韓 + 侯 + 入 + 覲	韓 + 侯 + 入 + 覲			0 0 0 0
6392	261	韓奕	261.2	4	以其介圭	以 + 其 + 介 + 圭	以 + 其 + 介 + 圭			0 0 0 0
6393	261	韓奕	261.2	5	入覲于a[hiuang]王。	入 + 覲 + 于 + 王	入 + 覲 + 于 + hiuang	a	王	0 0 0 1587
6394	261	韓奕	261.2	6	王錫韓侯	王 + 錫 + 韓 + 侯	王 + 錫 + 韓 + 侯			0 0 0 0
6395	261	韓奕	261.2	7	淑旂綏a[tjiang]章	淑 + 旂 + 綏 + 章	淑 + 旂 + 綏 + tjiang	a	章	0 0 0 1587
6396	261	韓奕	261.2	8	簟茀錯a[heang]衡	簟 + 茀 + 錯 + 衡	簟 + 茀 + 錯 + heang	a	衡	0 0 0 1587
6397	261	韓奕	261.2	9	玄袞赤舄	玄 + 袞 + 赤 + 舄	玄 + 袞 + 赤 + 舄			0 0 0 0
6398	261	韓奕	261.2	10	鉤膺鏤a[jiang]鍚。（阳部）	鉤 + 膺 + 鏤 + 鍚	鉤 + 膺 + 鏤 + jiang	a	鍚	0 0 0 1587
6399	261	韓奕	261.2	11	鞹鞃淺b[myek]幭	鞹 + 鞃 + 淺 + 幭	鞹 + 鞃 + 淺 + myek	b	幭	0 0 0 1588
6400	261	韓奕	261.2	12	鞗革金b[ek]厄。25（锡部）	鞗 + 革 + 金 + 厄	鞗 + 革 + 金 + ek	b	厄	0 0 0 1588
6401	261	韓奕	261.3	1	韓侯出a[tza]祖	韓 + 侯 + 出 + 祖	韓 + 侯 + 出 + tza	a	祖	0 0 0 1589
6402	261	韓奕	261.3	2	出宿于a[da]屠。	出 + 宿 + 于 + 屠	出 + 宿 + 于 + da	a	屠	0 0 0 1589
6403	261	韓奕	261.3	3	顯父餞之	顯 + 父 + 餞 + 之	顯 + 父 + 餞 + 之			0 0 0 0
6404	261	韓奕	261.3	4	清酒百a[ha]壺。	清 + 酒 + 百 + 壺	清 + 酒 + 百 + ha	a	壺	0 0 0 1589
6405	261	韓奕	261.3	5	其殽維何	其 + 殽 + 維 + 何	其 + 殽 + 維 + 何			0 0 0 0
6406	261	韓奕	261.3	6	炰鱉鮮a[ngia]魚。	炰 + 鱉 + 鮮 + 魚	炰 + 鱉 + 鮮 + ngia	a	魚	0 0 0 1589
6407	261	韓奕	261.3	7	其蔌維何	其 + 蔌 + 維 + 何	其 + 蔌 + 維 + 何			0 0 0 0
6408	261	韓奕	261.3	8	維筍及a[bua]蒲。	維 + 筍 + 及 + 蒲	維 + 筍 + 及 + bua	a	蒲	0 0 0 1589
6409	261	韓奕	261.3	9	其贈維何	其 + 贈 + 維 + 何	其 + 贈 + 維 + 何			0 0 0 0
6410	261	韓奕	261.3	10	乘馬路a[kia]車。	乘 + 馬 + 路 + 車	乘 + 馬 + 路 + kia	a	車	0 0 0 1589
6411	261	韓奕	261.3	11	籩豆有a[tzia]且	籩 + 豆 + 有 + 且	籩 + 豆 + 有 + tzia	a	且	0 0 0 1589
6412	261	韓奕	261.3	12	侯氏燕a[sia]胥。（鱼部）	侯 + 氏 + 燕 + 胥	侯 + 氏 + 燕 + sia	a	胥	0 0 0 1589
6413	261	韓奕	261.4	1	韓侯取妻	韓 + 侯 + 取 + 妻	韓 + 侯 + 取 + 妻			0 0 0 0
6414	261	韓奕	261.4	2	汾王之甥	汾 + 王 + 之 + 甥	汾 + 王 + 之 + 甥			0 0 0 0
6415	261	韓奕	261.4	3	蹶父之a[tziə]子。	蹶 + 父 + 之 + 子	蹶 + 父 + 之 + tziə	a	子	0 0 0 1590
6416	261	韓奕	261.4	4	韓侯迎a[tjiə]止	韓 + 侯 + 迎 + 止	韓 + 侯 + 迎 + tjiə	a	止	0 0 0 1590
6417	261	韓奕	261.4	5	于蹶之a[liə]里。（之部）	于 + 蹶 + 之 + 里	于 + 蹶 + 之 + liə	a	里	0 0 0 1590
6418	261	韓奕	261.4	6	百兩彭b[beang]彭	百 + 兩 + 彭 + 彭	百 + 兩 + 彭 + beang	b	彭	0 0 0 1591
6419	261	韓奕	261.4	7	八鸞鏘b[tsiang]鏘	八 + 鸞 + 鏘 + 鏘	八 + 鸞 + 鏘 + tsiang	b	鏘	0 0 0 1591
6420	261	韓奕	261.4	8	不顯其b[kuang]光。（阳部）	不 + 顯 + 其 + 光	不 + 顯 + 其 + kuang	b	光	0 0 0 1591
6421	261	韓奕	261.4	9	諸娣從之	諸 + 娣 + 從 + 之	諸 + 娣 + 從 + 之			0 0 0 0
6422	261	韓奕	261.4	10	祁祁如c[hiuən]雲。	祁 + 祁 + 如 + 雲	祁 + 祁 + 如 + hiuən	c	雲	0 0 0 1592
6423	261	韓奕	261.4	11	韓侯顧之	韓 + 侯 + 顧 + 之	韓 + 侯 + 顧 + 之			0 0 0 0
6424	261	韓奕	261.4	12	爛其盈c[muən]門。（文部）	爛 + 其 + 盈 + 門	爛 + 其 + 盈 + muən	c	門	0 0 0 1592
6425	261	韓奕	261.5	1	蹶父孔武	蹶 + 父 + 孔 + 武	蹶 + 父 + 孔 + 武			0 0 0 0
6426	261	韓奕	261.5	2	靡國不a[tô]到。	靡 + 國 + 不 + 到	靡 + 國 + 不 + tô	a	到	0 0 0 1593
6427	261	韓奕	261.5	3	為韓姞相攸	為 + 韓 + 姞 + 相 + 攸	為 + 韓 + 姞 + 相 + 攸			0 0 0 0 0
6428	261	韓奕	261.5	4	莫如韓a[lôk]樂。（宵药通韵）	莫 + 如 + 韓 + 樂	莫 + 如 + 韓 + lôk	a	樂	0 0 0 1593
6429	261	韓奕	261.5	5	孔樂韓b[tha]土	孔 + 樂 + 韓 + 土	孔 + 樂 + 韓 + tha	b	土	0 0 0 1594
6430	261	韓奕	261.5	6	川澤訏b[xiua]訏	川 + 澤 + 訏 + 訏	川 + 澤 + 訏 + xiua	b	訏	0 0 0 1594
6431	261	韓奕	261.5	7	魴鱮甫b[piua]甫	魴 + 鱮 + 甫 + 甫	魴 + 鱮 + 甫 + piua	b	甫	0 0 0 1594
6432	261	韓奕	261.5	8	麀鹿噳b[ngiua]噳。	麀 + 鹿 + 噳 + 噳	麀 + 鹿 + 噳 + ngiua	b	噳	0 0 0 1594
6433	261	韓奕	261.5	9	有熊有羆	有 + 熊 + 有 + 羆	有 + 熊 + 有 + 羆			0 0 0 0
6434	261	韓奕	261.5	10	有貓有b[xa]虎。	有 + 貓 + 有 + 虎	有 + 貓 + 有 + xa	b	虎	0 0 0 1594
6435	261	韓奕	261.5	11	慶既令b[kia]居	慶 + 既 + 令 + 居	慶 + 既 + 令 + kia	b	居	0 0 0 1594
6436	261	韓奕	261.5	12	韓姞燕b[jia]譽。（鱼部）	韓 + 姞 + 燕 + 譽	韓 + 姞 + 燕 + jia	b	譽	0 0 0 1594
6437	261	韓奕	261.6	1	溥彼韓城	溥 + 彼 + 韓 + 城	溥 + 彼 + 韓 + 城			0 0 0 0
6438	261	韓奕	261.6	2	燕師所a[huan]完。	燕 + 師 + 所 + 完	燕 + 師 + 所 + huan	a	完	0 0 0 1595
6439	261	韓奕	261.6	3	以先祖受命	以 + 先 + 祖 + 受 + 命	以 + 先 + 祖 + 受 + 命			0 0 0 0 0
6440	261	韓奕	261.6	4	因時百a[mean]蠻。（元部）	因 + 時 + 百 + 蠻	因 + 時 + 百 + mean	a	蠻	0 0 0 1595
6441	261	韓奕	261.6	5	王錫韓侯	王 + 錫 + 韓 + 侯	王 + 錫 + 韓 + 侯			0 0 0 0
6442	261	韓奕	261.6	6	其追其b[meak]貊	其 + 追 + 其 + 貊	其 + 追 + 其 + meak	b	貊	0 0 0 1596
6443	261	韓奕	261.6	7	奄受北國	奄 + 受 + 北 + 國	奄 + 受 + 北 + 國			0 0 0 0
6444	261	韓奕	261.6	8	因以其b[peak]伯。	因 + 以 + 其 + 伯	因 + 以 + 其 + peak	b	伯	0 0 0 1596
6445	261	韓奕	261.6	9	實墉實b[xak]壑	實 + 墉 + 實 + 壑	實 + 墉 + 實 + xak	b	壑	0 0 0 1596
6446	261	韓奕	261.6	10	實畝實b[dzyak]藉。（铎部）	實 + 畝 + 實 + 藉	實 + 畝 + 實 + dzyak	b	藉	0 0 0 1596
6447	261	韓奕	261.6	11	獻其貔c[biai]皮	獻 + 其 + 貔 + 皮	獻 + 其 + 貔 + biai	c	皮	0 0 0 1597
6448	261	韓奕	261.6	12	赤豹黃c[piai]羆。（歌部）	赤 + 豹 + 黃 + 羆	赤 + 豹 + 黃 + piai	c	羆	0 0 0 1597
6449	262	江漢	262.1	1	江漢浮a[biu]浮	江 + 漢 + 浮 + 浮	江 + 漢 + 浮 + biu	a	浮	0 0 0 1598
6450	262	江漢	262.1	2	武夫滔a[thu]滔。	武 + 夫 + 滔 + 滔	武 + 夫 + 滔 + thu	a	滔	0 0 0 1598
6451	262	江漢	262.1	3	匪安匪a[jiu]遊	匪 + 安 + 匪 + 遊	匪 + 安 + 匪 + jiu	a	遊	0 0 0 1598
6452	262	江漢	262.1	4	淮夷來a[giu]求。（幽部）	淮 + 夷 + 來 + 求	淮 + 夷 + 來 + giu	a	求	0 0 0 1598
6453	262	江漢	262.1	5	既出我b[kia]車	既 + 出 + 我 + 車	既 + 出 + 我 + kia	b	車	0 0 0 1599
6454	262	江漢	262.1	6	既設我b[jia]旟。	既 + 設 + 我 + 旟	既 + 設 + 我 + jia	b	旟	0 0 0 1599
6455	262	江漢	262.1	7	匪安匪b[sjia]舒	匪 + 安 + 匪 + 舒	匪 + 安 + 匪 + sjia	b	舒	0 0 0 1599
6456	262	江漢	262.1	8	淮夷來b[phua]鋪。（鱼部）	淮 + 夷 + 來 + 鋪	淮 + 夷 + 來 + phua	b	鋪	0 0 0 1599
6457	262	江漢	262.2	1	江漢湯a[sjiang]湯	江 + 漢 + 湯 + 湯	江 + 漢 + 湯 + sjiang	a	湯	0 0 0 1600
6458	262	江漢	262.2	2	武夫洸a[kuang]洸。	武 + 夫 + 洸 + 洸	武 + 夫 + 洸 + kuang	a	洸	0 0 0 1600
6459	262	江漢	262.2	3	經營四a[piuang]方	經 + 營 + 四 + 方	經 + 營 + 四 + piuang	a	方	0 0 0 1600
6460	262	江漢	262.2	4	告成于a[hiuang]王。（阳部）	告 + 成 + 于 + 王	告 + 成 + 于 + hiuang	a	王	0 0 0 1600
6461	262	江漢	262.2	5	四方既b[bieng]平	四 + 方 + 既 + 平	四 + 方 + 既 + bieng	b	平	0 0 0 1601
6462	262	江漢	262.2	6	王國庶b[dyeng]定。	王 + 國 + 庶 + 定	王 + 國 + 庶 + dyeng	b	定	0 0 0 1601
6463	262	江漢	262.2	7	時靡有b[tzheng]爭	時 + 靡 + 有 + 爭	時 + 靡 + 有 + tzheng	b	爭	0 0 0 1601
6464	262	江漢	262.2	8	王心載b[nyeng]寧。（耕部）	王 + 心 + 載 + 寧	王 + 心 + 載 + nyeng	b	寧	0 0 0 1601
6465	262	江漢	262.3	1	江漢之a[xa]滸	江 + 漢 + 之 + 滸	江 + 漢 + 之 + xa	a	滸	0 0 0 1602
6466	262	江漢	262.3	2	王命昭a[xa]虎	王 + 命 + 昭 + 虎	王 + 命 + 昭 + xa	a	虎	0 0 0 1602
6467	262	江漢	262.3	3	式辟四方	式 + 辟 + 四 + 方	式 + 辟 + 四 + 方			0 0 0 0
6468	262	江漢	262.3	4	徹我疆a[tha]土。（鱼部）	徹 + 我 + 疆 + 土	徹 + 我 + 疆 + tha	a	土	0 0 0 1602
6469	262	江漢	262.3	5	匪疚匪b[kiək]棘	匪 + 疚 + 匪 + 棘	匪 + 疚 + 匪 + kiək	b	棘	0 0 0 1603
6470	262	江漢	262.3	6	王國來b[giək]極。（职部）	王 + 國 + 來 + 極	王 + 國 + 來 + giək	b	極	0 0 0 1603
6471	262	江漢	262.3	7	于理于c[liə]理	于 + 理 + 于 + 理	于 + 理 + 于 + liə	c	理	0 0 0 1604
6472	262	江漢	262.3	8	至于南c[xə]海。（之部）	至 + 于 + 南 + 海	至 + 于 + 南 + xə	c	海	0 0 0 1604
6473	262	江漢	262.4	1	王命昭虎	王 + 命 + 昭 + 虎	王 + 命 + 昭 + 虎			0 0 0 0
6474	262	江漢	262.4	2	來旬來a[siuan]宣。	來 + 旬 + 來 + 宣	來 + 旬 + 來 + siuan	a	宣	0 0 0 1605
6475	262	江漢	262.4	3	文武受命	文 + 武 + 受 + 命	文 + 武 + 受 + 命			0 0 0 0
6476	262	江漢	262.4	4	召公維a[han]翰。（元部）	召 + 公 + 維 + 翰	召 + 公 + 維 + han	a	翰	0 0 0 1605
6477	262	江漢	262.4	5	無曰予小b[tziə]子	無 + 曰 + 予 + 小 + 子	無 + 曰 + 予 + 小 + tziə	b	子	0 0 0 0 1606
6478	262	江漢	262.4	6	召公是b[ziə]似。	召 + 公 + 是 + 似	召 + 公 + 是 + ziə	b	似	0 0 0 1606
6479	262	江漢	262.4	7	肇敏戎公	肇 + 敏 + 戎 + 公	肇 + 敏 + 戎 + 公			0 0 0 0
6480	262	江漢	262.4	8	用錫爾b[thiə]祉。（之部）	用 + 錫 + 爾 + 祉	用 + 錫 + 爾 + thiə	b	祉	0 0 0 1606
6481	262	江漢	262.5	1	釐爾圭瓚	釐 + 爾 + 圭 + 瓚	釐 + 爾 + 圭 + 瓚			0 0 0 0
6482	262	江漢	262.5	2	鬯一卣	鬯 + 一 + 卣	鬯 + 一 + 卣			0 0 0
6483	262	江漢	262.5	3	告于文a[njien]人。	告 + 于 + 文 + 人	告 + 于 + 文 + njien	a	人	0 0 0 1607
6484	262	江漢	262.5	4	錫山土a[dyen]田。	錫 + 山 + 土 + 田	錫 + 山 + 土 + dyen	a	田	0 0 0 1607
6485	262	江漢	262.5	5	于周受a[myen]命	于 + 周 + 受 + 命	于 + 周 + 受 + myen	a	命	0 0 0 1607
6486	262	江漢	262.5	6	自召祖a[myen]命。	自 + 召 + 祖 + 命	自 + 召 + 祖 + myen	a	命	0 0 0 1607
6487	262	江漢	262.5	7	虎拜稽首	虎 + 拜 + 稽 + 首	虎 + 拜 + 稽 + 首			0 0 0 0
6488	262	江漢	262.5	8	天子萬a[nyen]年。（真部）	天 + 子 + 萬 + 年	天 + 子 + 萬 + nyen	a	年	0 0 0 1607
6489	262	江漢	262.6	1	虎拜稽a[sjiu]首	虎 + 拜 + 稽 + 首	虎 + 拜 + 稽 + sjiu	a	首	0 0 0 1608
6490	262	江漢	262.6	2	對揚王a[xiu]休。	對 + 揚 + 王 + 休	對 + 揚 + 王 + xiu	a	休	0 0 0 1608
6491	262	江漢	262.6	3	作召公a[khu]考	作 + 召 + 公 + 考	作 + 召 + 公 + khu	a	考	0 0 0 1608
6492	262	江漢	262.6	4	天子萬a[zjiu]壽。（幽部）	天 + 子 + 萬 + 壽	天 + 子 + 萬 + zjiu	a	壽	0 0 0 1608
6493	262	江漢	262.6	5	明明天b[tziə]子	明 + 明 + 天 + 子	明 + 明 + 天 + tziə	b	子	0 0 0 1609
6494	262	江漢	262.6	6	令聞不b[jiə]已。（之部）	令 + 聞 + 不 + 已	令 + 聞 + 不 + jiə	b	已	0 0 0 1609
6495	262	江漢	262.6	7	矢其文c[tək]德	矢 + 其 + 文 + 德	矢 + 其 + 文 + tək	c	德	0 0 0 1610
6496	262	江漢	262.6	8	洽此四c[kuək]國。（职部）	洽 + 此 + 四 + 國	洽 + 此 + 四 + kuək	c	國	0 0 0 1610
6497	263	常武	263.1	1	赫赫明明	赫 + 赫 + 明 + 明	赫 + 赫 + 明 + 明			0 0 0 0
6498	263	常武	263.1	2	王命卿a[dzhiə]士	王 + 命 + 卿 + 士	王 + 命 + 卿 + dzhiə	a	士	0 0 0 1611
6499	263	常武	263.1	3	南仲大a[tza]祖	南 + 仲 + 大 + 祖	南 + 仲 + 大 + tza	a	祖	0 0 0 1611
6500	263	常武	263.1	4	大師皇a[biua]父。（之鱼合韵）	大 + 師 + 皇 + 父	大 + 師 + 皇 + biua	a	父	0 0 0 1611
